label,frame,source,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
sitting_down,189,8424998-uhd_2160_3840_24fps.mp4,658.5890502929688,1011.25146484375,779.9663696289062,922.0794067382812,657.513671875,890.11376953125,1119.817626953125,959.3074951171875,686.0535888671875,897.157470703125,1512.12744140625,1493.1329345703125,597.3151245117188,1433.5157470703125,1630.0196533203125,2428.0595703125,497.332763671875,2193.06591796875,1163.5306396484375,2767.70703125,211.0268096923828,2176.855224609375,1400.7943115234375,2660.63134765625,704.0877685546875,2593.8427734375,1597.1978759765625,3230.559814453125,195.18223571777344,3130.57177734375,1709.45654296875,3669.98974609375,507.0973205566406,3654.878173828125
sitting_down,1761,20210804_145925_deepfaked.mp4,317.1688232421875,192.00576782226562,330.482666015625,184.51736450195312,311.5508117675781,177.96481323242188,354.3112487792969,174.35302734375,306.37030029296875,159.42994689941406,373.9831237792969,183.76966857910156,285.73162841796875,175.4195098876953,377.9537658691406,244.96571350097656,244.15499877929688,244.63404846191406,343.8063049316406,274.1224365234375,286.7511291503906,224.0926055908203,351.2603454589844,265.5257568359375,295.4527587890625,260.8904724121094,351.9974670410156,298.4371032714844,274.52783203125,299.9721984863281,333.7239990234375,303.4928894042969,286.68792724609375,308.939208984375
drinking_water,1185,19697686-hd_1080_1920_60fps.mp4,501.6221923828125,700.375,553.6575317382812,682.346923828125,530.3177490234375,668.0889892578125,644.4329833984375,770.7412719726562,613.6206665039062,724.4725341796875,624.8748779296875,1027.053466796875,622.8301391601562,1012.1925659179688,262.8928527832031,1033.3494873046875,276.7629089355469,1034.51416015625,177.5850830078125,821.7551879882812,176.5124053955078,842.9183959960938,597.9534301757812,1756.8919677734375,588.2098388671875,1749.191162109375,445.13995361328125,1838.7440185546875,538.1746215820312,1880.5499267578125,536.6658325195312,1640.974853515625,574.4044189453125,1677.867919921875
eating,198,8211909-hd_1080_1920_25fps.mp4,510.8388366699219,944.5299682617188,586.0296630859375,874.4866333007812,439.6120910644531,866.1229858398438,668.4647827148438,865.2723999023438,306.6219177246094,841.5111694335938,758.8242797851562,1099.587646484375,157.2982177734375,1086.59814453125,786.3497314453125,1388.1632080078125,35.41429138183594,1443.16650390625,699.0250854492188,1500.9788818359375,201.41259765625,1377.374267578125,630.2176513671875,1646.520263671875,217.1348419189453,1649.3961181640625,830.3710327148438,1868.1903076171875,196.1581573486328,1870.4901123046875,739.9700317382812,1775.8121337890625,243.40896606445312,1830.1300048828125
sitting_down,81,20210804_145925_deepfaked.mp4,312.21484375,140.94482421875,322.57354736328125,131.64572143554688,306.0703125,130.12677001953125,344.8864440917969,130.36390686035156,301.49151611328125,126.92071533203125,366.60870361328125,166.21559143066406,283.7265930175781,166.204833984375,383.1705322265625,232.4853515625,256.4352722167969,237.1783447265625,354.4429016113281,270.5140686035156,284.3824462890625,220.89981079101562,348.9548645019531,272.20343017578125,294.4950866699219,271.2708740234375,356.79534912109375,322.93994140625,288.32843017578125,317.9511413574219,340.3434143066406,341.90582275390625,292.6731872558594,341.7119140625
walking,345,19474120-uhd_2160_3840_30fps.mp4,1100.3447265625,1740.076904296875,1090.37255859375,1711.0526123046875,1102.686767578125,1713.472900390625,1010.5897216796875,1727.7176513671875,1147.3565673828125,1724.8953857421875,942.9038696289062,1909.60009765625,1237.274169921875,1910.8934326171875,883.4769287109375,2113.60791015625,1305.34765625,2127.66064453125,947.0120239257812,2243.529052734375,1273.3121337890625,2284.2900390625,988.2503051757812,2332.122314453125,1188.363525390625,2327.67529296875,989.0635986328125,2610.124755859375,1165.5128173828125,2591.4912109375,995.9843139648438,2887.86474609375,1128.622314453125,2812.894287109375
drinking_water,1284,19697686-hd_1080_1920_60fps.mp4,517.1464233398438,706.6245727539062,570.5762329101562,687.8369140625,535.6917724609375,681.2490234375,666.7364501953125,771.9840698242188,580.4080200195312,748.0768432617188,667.6021728515625,1025.7098388671875,560.3618774414062,1020.9841918945312,299.4790954589844,1033.335205078125,264.5100402832031,1028.79736328125,209.60646057128906,797.1920166015625,204.3983612060547,819.25341796875,619.676025390625,1747.536376953125,529.9396362304688,1746.89794921875,517.7435302734375,1890.854736328125,468.9129943847656,1920.0,589.2861328125,1672.0811767578125,488.9742126464844,1719.51416015625
drinking_water,837,19697686-hd_1080_1920_60fps.mp4,473.021484375,710.7125854492188,517.384521484375,695.40771484375,501.92852783203125,695.8418579101562,606.7848510742188,794.1190795898438,627.3614501953125,770.8546752929688,494.19720458984375,1046.763671875,727.77294921875,1046.325927734375,197.22862243652344,1032.1326904296875,359.1508483886719,1060.932861328125,165.52345275878906,809.1498413085938,175.39527893066406,847.7413330078125,485.2923889160156,1707.7686767578125,662.5330810546875,1705.15576171875,369.35150146484375,1904.098388671875,641.771484375,1920.0,398.41754150390625,1699.3297119140625,640.8224487304688,1736.4808349609375
drinking_water,384,19697686-hd_1080_1920_60fps.mp4,493.65087890625,697.6015625,549.2423706054688,671.4059448242188,507.3315124511719,665.5889282226562,661.5023193359375,747.5606689453125,564.876953125,722.1605224609375,649.5350341796875,1040.2828369140625,615.7657470703125,1030.7440185546875,458.4053649902344,1439.7822265625,460.0302429199219,1404.525146484375,187.1654815673828,1596.4366455078125,217.23243713378906,1570.5552978515625,611.45263671875,1774.1324462890625,577.2677612304688,1756.1690673828125,454.2071533203125,1848.3740234375,434.87249755859375,1864.417724609375,538.6005249023438,1672.2615966796875,455.6487121582031,1682.7978515625
sitting_down,4689,20210804_145925_deepfaked.mp4,300.13653564453125,149.31243896484375,310.13006591796875,141.05789184570312,295.8683166503906,138.3902587890625,336.6742858886719,137.27639770507812,295.3513488769531,132.2837371826172,363.14764404296875,171.2459259033203,278.7806396484375,170.33230590820312,373.8794860839844,237.44503784179688,260.116455078125,233.92991638183594,356.87103271484375,280.9974060058594,254.24249267578125,268.5017395019531,350.99798583984375,280.3962097167969,295.0647888183594,279.780029296875,364.3311767578125,332.71502685546875,295.2439880371094,337.0592041015625,351.4283142089844,353.29254150390625,296.35333251953125,356.0002746582031
sitting_down,3198,20210804_145925_deepfaked.mp4,310.2154235839844,140.36972045898438,321.3455810546875,132.00668334960938,304.28424072265625,129.45858764648438,341.8318176269531,133.66119384765625,298.4383239746094,127.35334014892578,364.75054931640625,170.1018829345703,278.9311218261719,165.37892150878906,375.6044921875,240.2034912109375,240.37014770507812,228.07530212402344,348.9935302734375,285.2399597167969,283.8362121582031,186.78041076660156,349.4044494628906,277.0965270996094,293.8081359863281,275.05889892578125,353.409912109375,335.10089111328125,296.25933837890625,337.52593994140625,343.0898132324219,354.43994140625,296.1119384765625,356.6007080078125
sitting_down,732,20210804_145925_deepfaked.mp4,320.3778991699219,159.5929412841797,331.4124450683594,150.154541015625,311.98345947265625,148.78233337402344,348.529541015625,137.96185302734375,300.4815673828125,134.98582458496094,365.43157958984375,167.24205017089844,278.3444519042969,166.4721221923828,382.4497375488281,237.39053344726562,255.89364624023438,234.14093017578125,353.06768798828125,273.2595520019531,279.6424255371094,273.2054443359375,353.41632080078125,278.61627197265625,296.1856384277344,279.46728515625,372.54840087890625,331.72833251953125,298.83837890625,336.43072509765625,354.45587158203125,335.97027587890625,300.4500427246094,341.597412109375
drinking_water,81,7570267-uhd_2160_4096_25fps.mp4,1219.201416015625,1392.6207275390625,1258.872802734375,1292.68896484375,951.4601440429688,1275.323486328125,1347.169921875,1528.941650390625,517.143310546875,1589.4049072265625,1513.7506103515625,2507.194580078125,286.51422119140625,2653.34228515625,1642.2034912109375,3713.6484375,886.3533935546875,3886.520263671875,1511.7568359375,2391.927490234375,1434.063720703125,2414.84912109375,1573.59375,3934.042236328125,774.3595581054688,4039.21337890625,1710.4521484375,3291.731689453125,940.5475463867188,3442.922607421875,1206.484130859375,3283.719970703125,1374.072509765625,3211.27880859375
eating,174,8211909-hd_1080_1920_25fps.mp4,548.5466918945312,975.1783447265625,626.3021850585938,893.8869018554688,464.70074462890625,896.3701171875,741.8360595703125,860.0315551757812,351.3747253417969,866.67041015625,836.63037109375,1114.7255859375,211.25303649902344,1124.0379638671875,869.4434204101562,1397.275390625,116.42404174804688,1478.073974609375,778.8517456054688,1554.1539306640625,431.7803649902344,1567.7230224609375,737.6796264648438,1685.222900390625,307.06793212890625,1689.33740234375,880.5484008789062,1841.4012451171875,130.565185546875,1831.7864990234375,833.6834106445312,1911.0479736328125,209.68295288085938,1920.0
sitting_down,3807,20210804_145925_deepfaked.mp4,318.84588623046875,153.57476806640625,329.81121826171875,144.162109375,310.7326965332031,142.0111083984375,345.5731506347656,134.3720703125,299.15887451171875,129.65988159179688,364.27105712890625,169.6714630126953,279.8104553222656,168.94976806640625,375.82440185546875,237.04051208496094,260.4180603027344,234.86163330078125,349.7044372558594,275.2016906738281,270.3536682128906,271.09912109375,351.52117919921875,278.76416015625,296.8414611816406,279.2445983886719,364.80572509765625,334.0851745605469,296.7118835449219,341.6867370605469,348.7583923339844,347.0062255859375,301.5031433105469,352.4720458984375
drinking_water,978,19697686-hd_1080_1920_60fps.mp4,476.432861328125,754.3602905273438,522.9442749023438,719.2874755859375,489.5299987792969,720.4910888671875,644.949462890625,784.20556640625,589.1358032226562,769.112548828125,619.3346557617188,1090.7850341796875,661.327880859375,1067.280029296875,430.1353454589844,1517.2049560546875,448.89453125,1486.2763671875,223.66233825683594,1732.439697265625,224.2218475341797,1724.940673828125,577.3284912109375,1833.3380126953125,612.8800048828125,1813.1685791015625,480.953369140625,1920.0,599.6776123046875,1920.0,516.7742919921875,1799.17431640625,628.8004150390625,1817.381103515625
sitting_down,2079,20210804_145925_deepfaked.mp4,316.37335205078125,155.05882263183594,326.8858947753906,146.05918884277344,308.72723388671875,144.014404296875,345.1043395996094,136.4942626953125,299.4776611328125,132.35350036621094,365.2850646972656,166.80490112304688,280.4808654785156,165.2996368408203,377.25830078125,232.87831115722656,260.1193542480469,230.76571655273438,350.94970703125,269.4493103027344,279.5888671875,268.139404296875,351.8049621582031,274.51611328125,296.8636169433594,274.31591796875,363.2303466796875,332.5115661621094,296.0901794433594,335.9696960449219,347.1827392578125,342.2335205078125,302.77105712890625,346.1203918457031
sitting_down,4221,20210804_145925_deepfaked.mp4,317.6958923339844,153.93544006347656,328.072021484375,145.18356323242188,310.22369384765625,142.65762329101562,346.5342102050781,134.81085205078125,300.8420715332031,129.758544921875,365.53668212890625,169.9197540283203,282.136962890625,166.33042907714844,375.2325439453125,235.51705932617188,254.7183837890625,227.7248077392578,352.546875,277.5304870605469,257.32391357421875,270.9737854003906,348.6030578613281,278.93389892578125,295.05023193359375,277.52264404296875,358.0104064941406,342.252685546875,296.8677978515625,347.3366394042969,345.3627014160156,359.537109375,294.8219299316406,363.30645751953125
sitting_down,12,20210804_145925_deepfaked.mp4,315.65557861328125,151.27796936035156,326.194091796875,142.29721069335938,308.6407775878906,140.09616088867188,346.42779541015625,134.4889373779297,300.5572509765625,129.9962158203125,366.39654541015625,167.66427612304688,282.12396240234375,165.66786193847656,384.24896240234375,233.9486083984375,263.8370056152344,229.23118591308594,347.64605712890625,270.27899169921875,288.39337158203125,264.50311279296875,350.0560607910156,272.4211120605469,294.48297119140625,271.67864990234375,361.71441650390625,317.29656982421875,283.7030334472656,321.7534484863281,344.5190124511719,333.35009765625,295.5474853515625,337.5406799316406
drinking_water,756,19697686-hd_1080_1920_60fps.mp4,492.9283447265625,686.4935913085938,551.6746826171875,672.5892944335938,520.35693359375,661.2916870117188,645.025390625,776.3941040039062,611.8710327148438,729.6549682617188,541.5281982421875,1027.262939453125,683.2651977539062,1024.607177734375,199.31021118164062,1006.370361328125,276.20098876953125,1023.5486450195312,166.0623016357422,789.6683349609375,163.4782257080078,819.2947998046875,524.2492065429688,1737.86572265625,632.4773559570312,1735.6956787109375,349.1302490234375,1832.490234375,572.9548950195312,1881.0501708984375,423.88458251953125,1679.29736328125,581.0247802734375,1709.6514892578125
drinking_water,1119,19697686-hd_1080_1920_60fps.mp4,475.01092529296875,718.8922119140625,524.1333618164062,688.8299560546875,491.12213134765625,687.0384521484375,637.4496459960938,749.7132568359375,544.1492309570312,737.9804077148438,689.8401489257812,1022.2886352539062,520.4712524414062,1028.011474609375,385.29620361328125,1092.234130859375,250.39715576171875,1078.38671875,231.7926788330078,891.1776123046875,171.13682556152344,896.6763305664062,632.71533203125,1776.12158203125,492.2336730957031,1777.39599609375,539.8333740234375,1864.7930908203125,432.9646911621094,1920.0,622.3126831054688,1665.3046875,467.284423828125,1707.6309814453125
sitting_down,4965,20210804_145925_deepfaked.mp4,316.5471496582031,155.11630249023438,326.97607421875,146.37376403808594,309.33502197265625,143.8101043701172,344.99566650390625,136.96737670898438,299.7520751953125,131.7160186767578,364.30902099609375,171.8992462158203,279.50372314453125,170.71588134765625,373.0586853027344,238.2617950439453,259.39398193359375,235.68336486816406,355.203369140625,281.046630859375,254.63906860351562,269.4012451171875,351.353759765625,280.1590270996094,296.239990234375,280.18365478515625,363.42266845703125,335.87109375,296.4437561035156,341.52288818359375,350.97064208984375,356.122314453125,295.50225830078125,360.66375732421875
drinking_water,774,19697686-hd_1080_1920_60fps.mp4,491.5854797363281,687.4395141601562,549.4590454101562,674.3143310546875,518.18798828125,663.9855346679688,637.0316162109375,778.9825439453125,605.1795043945312,734.1842651367188,527.1293334960938,1031.2835693359375,666.4739990234375,1027.5465087890625,193.81202697753906,1013.1353759765625,263.6727294921875,1025.709716796875,159.05140686035156,797.8482055664062,158.07508850097656,822.5315551757812,519.3143310546875,1734.11181640625,626.1658325195312,1733.7227783203125,353.1448974609375,1833.8360595703125,572.9158935546875,1882.38720703125,425.5370178222656,1681.052978515625,582.9558715820312,1716.58935546875
walking,321,19474120-uhd_2160_3840_30fps.mp4,1147.546630859375,1744.6319580078125,1137.0919189453125,1713.4617919921875,1150.09521484375,1718.4486083984375,1060.9322509765625,1727.5792236328125,1205.6787109375,1734.27392578125,973.951171875,1917.093505859375,1286.37744140625,1931.9466552734375,901.2880249023438,2136.31982421875,1358.754150390625,2155.9228515625,936.536865234375,2319.243896484375,1290.052490234375,2301.674072265625,1007.6250610351562,2354.618408203125,1218.3453369140625,2360.565673828125,1008.95068359375,2656.912353515625,1174.6766357421875,2655.651123046875,1007.7145385742188,2960.3232421875,1142.037353515625,2947.094970703125
sitting_down,171,8211909-hd_1080_1920_25fps.mp4,586.4177856445312,990.5717163085938,666.9293212890625,914.9791870117188,506.8935546875,911.7127685546875,780.1972045898438,878.9086303710938,385.9433288574219,869.9370727539062,856.4637451171875,1121.857666015625,222.6220703125,1126.83056640625,863.3009033203125,1416.4642333984375,115.00357818603516,1489.2393798828125,789.3438720703125,1562.9144287109375,409.08612060546875,1606.8094482421875,727.5325927734375,1697.1241455078125,293.5823974609375,1704.9471435546875,842.0691528320312,1822.669921875,135.7333526611328,1845.33837890625,771.44970703125,1908.96533203125,221.7105255126953,1920.0
drinking_water,693,19697686-hd_1080_1920_60fps.mp4,441.3536682128906,691.0994262695312,488.65887451171875,663.25341796875,466.1997985839844,661.5709838867188,592.9131469726562,737.79931640625,570.6778564453125,717.7527465820312,530.2922973632812,1010.8721923828125,623.4908447265625,1001.7286376953125,198.52798461914062,1035.447509765625,249.1438751220703,1041.733642578125,124.25679016113281,837.3631591796875,134.8694610595703,853.4560546875,528.8248901367188,1709.42138671875,604.8523559570312,1708.4095458984375,395.5899658203125,1886.3951416015625,560.40087890625,1917.5384521484375,414.1955871582031,1686.1248779296875,554.088623046875,1755.7613525390625
sitting_down,3216,20210804_145925_deepfaked.mp4,319.48284912109375,156.712158203125,329.69189453125,147.729248046875,311.619384765625,145.4247589111328,346.5500183105469,137.056640625,301.4373474121094,132.3614501953125,364.92083740234375,170.54574584960938,281.7711181640625,166.87945556640625,375.3067321777344,236.9846649169922,244.00750732421875,227.0465087890625,349.782958984375,276.12835693359375,277.119140625,244.32785034179688,350.2587890625,275.87176513671875,296.78289794921875,275.0744934082031,358.5654296875,331.68060302734375,291.19793701171875,340.5743103027344,342.1891784667969,351.1689147949219,296.4459533691406,356.6872863769531
eating,54,8424998-uhd_2160_3840_24fps.mp4,848.1260986328125,1148.6314697265625,959.1537475585938,1043.10302734375,799.0825805664062,1036.505615234375,1261.8148193359375,1044.9134521484375,774.9628295898438,1042.30419921875,1613.931640625,1596.357177734375,681.9488525390625,1553.7620849609375,1647.0179443359375,2530.995849609375,539.0794067382812,2291.548095703125,981.4649658203125,2372.04248046875,342.8503723144531,2274.90185546875,1460.6522216796875,2790.345703125,757.8819580078125,2727.881591796875,1636.869873046875,3310.070068359375,318.5901794433594,3234.889892578125,1684.70068359375,3704.455078125,432.0631103515625,3744.760986328125
sitting_down,1848,20210804_145925_deepfaked.mp4,307.51849365234375,149.27764892578125,318.4859619140625,140.47265625,301.55743408203125,137.780517578125,341.82061767578125,136.61953735351562,297.5351257324219,130.96202087402344,364.7041931152344,166.12234497070312,279.731201171875,164.64703369140625,377.36785888671875,231.74559020996094,260.4695739746094,231.5030517578125,354.2015380859375,270.2054138183594,279.3155822753906,268.81414794921875,351.85260009765625,274.2816162109375,295.79058837890625,274.0491943359375,368.3086242675781,326.32159423828125,294.4801940917969,330.53668212890625,350.8832702636719,337.93597412109375,303.10308837890625,340.8473205566406
sitting_down,1926,20210804_145925_deepfaked.mp4,309.8427734375,148.5513916015625,321.1006164550781,139.5489501953125,303.4986267089844,136.84173583984375,342.7333679199219,137.20257568359375,298.1539001464844,131.16802978515625,364.8484802246094,166.77442932128906,279.6971740722656,164.94723510742188,378.3881530761719,231.27232360839844,260.7288818359375,230.98779296875,357.3868713378906,269.6249694824219,278.0086669921875,267.6344909667969,352.2101135253906,273.1598815917969,296.3166198730469,272.9370422363281,368.8223876953125,321.14825439453125,294.5259094238281,325.8117980957031,351.155517578125,329.9882507324219,303.4854736328125,333.2462158203125
sitting_down,42,8424998-uhd_2160_3840_24fps.mp4,880.44384765625,1160.9071044921875,988.5868530273438,1049.2161865234375,825.2150268554688,1045.8511962890625,1285.7469482421875,1043.631103515625,794.1288452148438,1051.6356201171875,1603.434814453125,1587.950439453125,687.2942504882812,1539.6248779296875,1415.955322265625,2479.7314453125,571.3906860351562,2310.8876953125,1034.21923828125,1760.1602783203125,302.2503967285156,2291.16650390625,1465.7689208984375,2804.576171875,763.1729736328125,2740.215087890625,1576.241455078125,3340.05908203125,308.10272216796875,3276.6689453125,1670.5096435546875,3695.736328125,461.00201416015625,3729.4072265625
sitting_down,5268,20210804_145925_deepfaked.mp4,319.7375183105469,162.1312713623047,327.4537048339844,151.16136169433594,309.62774658203125,153.68109130859375,339.6316833496094,133.86228942871094,294.27008056640625,140.13079833984375,364.255615234375,164.9274139404297,275.10205078125,168.2477264404297,391.19256591796875,223.52716064453125,241.9801025390625,228.45465087890625,360.79547119140625,254.04403686523438,271.7768249511719,206.91136169433594,346.6669921875,269.7722473144531,289.76275634765625,268.64312744140625,349.00433349609375,322.7633056640625,283.8246765136719,305.19073486328125,337.4453125,325.0599670410156,295.5653381347656,320.15447998046875
sitting_down,99,8211909-hd_1080_1920_25fps.mp4,854.6158447265625,982.3167114257812,903.4645385742188,923.5621948242188,812.6881713867188,920.9236450195312,905.30126953125,837.5032348632812,621.7100830078125,805.7831420898438,896.3545532226562,1056.7528076171875,303.1381530761719,1025.1448974609375,979.1517333984375,1402.642333984375,116.30433654785156,1414.4014892578125,1075.8267822265625,1506.32421875,333.3662109375,1576.3060302734375,734.1009521484375,1585.3531494140625,322.6861572265625,1600.1627197265625,950.3748779296875,1794.4947509765625,271.0069885253906,1846.5677490234375,866.2388916015625,1898.9732666015625,230.65150451660156,1920.0
sitting_down,2481,20210804_145925_deepfaked.mp4,321.60333251953125,160.7119140625,332.79901123046875,151.493408203125,313.8321838378906,148.53622436523438,348.8055114746094,137.62152099609375,302.3938903808594,131.33253479003906,366.411865234375,167.0117950439453,280.51568603515625,164.59317016601562,376.5929870605469,233.27085876464844,252.81541442871094,231.78005981445312,350.052001953125,271.35345458984375,279.9853515625,268.4867248535156,351.4634704589844,276.0953369140625,296.25433349609375,275.962890625,364.35369873046875,335.69366455078125,294.0975646972656,343.28448486328125,346.8921813964844,343.857177734375,297.72247314453125,350.11834716796875
sitting_down,2328,20210804_145925_deepfaked.mp4,311.5866394042969,153.38009643554688,322.5047607421875,145.14697265625,305.6465759277344,141.79010009765625,344.9884948730469,139.83941650390625,301.1138610839844,132.67044067382812,366.18817138671875,166.75018310546875,280.8677062988281,164.5187530517578,377.6026306152344,231.92733764648438,250.17144775390625,230.9242706298828,353.090576171875,268.60809326171875,283.5794982910156,266.7825927734375,352.9497375488281,273.3507385253906,297.23046875,273.3868103027344,367.9615478515625,323.4779968261719,297.956787109375,332.364990234375,349.28955078125,333.2006530761719,303.73541259765625,338.1845703125
drinking_water,711,19697686-hd_1080_1920_60fps.mp4,457.1351013183594,688.122802734375,508.04327392578125,664.1130981445312,486.4704284667969,661.2203979492188,616.9560546875,748.0116577148438,597.9244995117188,720.5835571289062,553.484130859375,1016.8573608398438,645.0159912109375,1009.8265380859375,210.177490234375,1031.964111328125,266.29742431640625,1034.3199462890625,139.6533966064453,828.977294921875,146.83934020996094,846.0040283203125,539.6907958984375,1723.500732421875,609.1060180664062,1719.8173828125,368.0217590332031,1839.908203125,550.0797729492188,1876.91748046875,443.76519775390625,1673.1705322265625,568.30810546875,1717.2637939453125
drinking_water,1230,19697686-hd_1080_1920_60fps.mp4,503.6090087890625,697.7715454101562,555.39501953125,681.4398803710938,528.684326171875,665.893798828125,647.1610107421875,769.9066772460938,583.0797729492188,726.8137817382812,679.9912109375,1020.86083984375,535.8381958007812,1009.4989013671875,364.5263977050781,1046.7874755859375,254.74246215820312,1025.262939453125,208.40773010253906,821.34765625,183.0702362060547,830.8441772460938,636.384521484375,1759.828857421875,508.84295654296875,1753.874755859375,540.0119018554688,1833.5826416015625,423.4754333496094,1884.0810546875,642.352783203125,1637.8375244140625,455.0386047363281,1669.59423828125
eating,60,8211909-hd_1080_1920_25fps.mp4,626.0960083007812,854.3300170898438,678.7994384765625,774.869384765625,557.1972045898438,772.6589965820312,718.2517700195312,747.6392822265625,386.698974609375,735.9463500976562,725.4642333984375,997.7459106445312,183.80712890625,999.5249633789062,899.6404418945312,1374.9503173828125,66.38923645019531,1423.995849609375,791.76416015625,1134.427734375,283.72918701171875,1537.6605224609375,677.4318237304688,1590.07470703125,304.1999816894531,1619.239501953125,885.840087890625,1839.5556640625,253.06956481933594,1920.0,798.0706787109375,1837.8526611328125,275.0323791503906,1898.53271484375
sitting_down,816,20210804_145925_deepfaked.mp4,322.5858154296875,159.04928588867188,333.8136291503906,149.94705200195312,315.0832214355469,147.01742553710938,351.339599609375,139.1015625,305.0578308105469,132.6697998046875,368.0130920410156,169.28976440429688,283.199951171875,165.9497528076172,381.71099853515625,235.806640625,255.48025512695312,230.6724853515625,355.2837829589844,268.9287414550781,276.4584045410156,264.2560729980469,352.1007385253906,276.628662109375,297.3719787597656,276.16082763671875,366.77783203125,326.6400146484375,296.7409362792969,334.277587890625,346.60784912109375,331.5487976074219,303.0746154785156,337.74468994140625
walking,27,16252758-hd_1080_1920_30fps.mp4,266.0018005371094,815.44873046875,269.46514892578125,807.4046630859375,262.5479431152344,809.5677490234375,287.97259521484375,801.0891723632812,268.4386291503906,807.3907470703125,314.8694763183594,831.726806640625,283.9686584472656,831.7507934570312,311.5640869140625,879.4605712890625,269.0455627441406,865.3544921875,275.2415771484375,889.509033203125,249.94003295898438,866.46533203125,315.14263916015625,908.1395874023438,293.5892028808594,904.740478515625,247.39024353027344,939.1461181640625,241.78518676757812,934.8901977539062,294.5316467285156,1006.486328125,284.2343444824219,1002.8626098632812
drinking_water,891,19697686-hd_1080_1920_60fps.mp4,494.6182556152344,718.8045043945312,545.7511596679688,703.3782958984375,515.4757080078125,701.8914184570312,644.0775756835938,810.30908203125,614.5457153320312,784.975341796875,537.293701171875,1053.678955078125,690.2808837890625,1050.5504150390625,210.48561096191406,1044.1990966796875,304.436767578125,1069.7557373046875,180.919921875,811.8656616210938,176.3435821533203,842.8212890625,523.6509399414062,1728.2396240234375,644.66015625,1725.8314208984375,395.9778747558594,1915.0579833984375,618.4959716796875,1920.0,422.31463623046875,1758.510498046875,627.935302734375,1782.8818359375
walking,303,13256327_1080_1920_60fps.mp4,578.9165649414062,928.978515625,576.4043579101562,920.989990234375,578.4494018554688,922.1870727539062,537.8692626953125,918.2612915039062,576.0040283203125,919.9169311523438,495.64691162109375,957.32958984375,589.7686157226562,960.2005004882812,474.6475830078125,1031.3367919921875,623.0299072265625,1023.0575561523438,465.1619567871094,1082.083740234375,645.6339111328125,1018.3798828125,508.3414306640625,1094.05908203125,570.7921752929688,1096.948486328125,506.52880859375,1185.1583251953125,565.5878295898438,1188.4483642578125,519.5472412109375,1272.8660888671875,545.6647338867188,1287.47021484375
sitting_down,630,20210804_145925_deepfaked.mp4,304.5477294921875,148.6844024658203,316.2216796875,140.4803924560547,299.1285095214844,137.31886291503906,340.8182067871094,138.25112915039062,296.4022521972656,131.32498168945312,364.5421142578125,166.6756591796875,277.4368896484375,165.86468505859375,381.4547119140625,233.43582153320312,256.9194030761719,235.63197326660156,355.48297119140625,271.6014404296875,278.58343505859375,272.6497497558594,353.7502136230469,279.8007507324219,296.0345764160156,280.27545166015625,373.7344970703125,334.5382385253906,299.5266418457031,341.0819091796875,355.7413024902344,346.502197265625,305.9215393066406,351.8939208984375
sitting_down,204,8424998-uhd_2160_3840_24fps.mp4,711.2650146484375,976.175537109375,833.4013061523438,894.7301025390625,708.8551635742188,857.1990966796875,1156.6282958984375,945.9249267578125,727.4030151367188,871.844482421875,1540.27001953125,1488.3486328125,609.1742553710938,1408.0374755859375,1626.7130126953125,2426.731201171875,496.74713134765625,2157.189208984375,1056.8096923828125,2293.453857421875,196.6996307373047,2206.236083984375,1405.4439697265625,2670.62548828125,696.9153442382812,2602.285400390625,1629.120849609375,3198.244873046875,239.79830932617188,3141.367919921875,1710.960205078125,3690.267333984375,416.56622314453125,3701.345458984375
drinking_water,120,7570267-uhd_2160_4096_25fps.mp4,1174.324462890625,1346.776611328125,1212.39111328125,1265.994384765625,899.6070556640625,1239.538330078125,1301.4490966796875,1547.053955078125,459.9324645996094,1597.5078125,1474.0697021484375,2532.31103515625,249.3866729736328,2685.92041015625,1605.025634765625,3708.995361328125,862.7559814453125,3881.132080078125,1451.094482421875,2376.02880859375,1387.516357421875,2408.07373046875,1530.582763671875,3936.10546875,733.0446166992188,4043.40234375,1649.4091796875,3258.724365234375,901.0877685546875,3438.71484375,1178.9312744140625,3265.19970703125,1352.4324951171875,3198.020263671875
sitting_down,3105,20210804_145925_deepfaked.mp4,306.6064758300781,144.447998046875,317.32196044921875,135.43328857421875,300.3016662597656,133.792236328125,339.84979248046875,132.6371612548828,295.7308654785156,129.22601318359375,362.9156799316406,169.294921875,278.4677734375,168.06015014648438,375.3673095703125,240.66270446777344,258.5819091796875,232.94284057617188,349.2265319824219,275.529296875,270.7377014160156,268.5817565917969,352.61358642578125,281.6686706542969,296.2768249511719,282.1484069824219,371.7287902832031,335.0736083984375,298.9098815917969,342.4886779785156,356.1387634277344,346.6129455566406,305.141845703125,351.8552551269531
